date,count,amount
2014-12-03 00:00:00,2442,1526438.1800000004
2014-12-04 00:00:00,5969,1501111.09
2014-12-05 00:00:00,12513,1241496.3600000003
2014-12-06 00:00:00,464,165254.22
2014-12-07 00:00:00,198,67407.56
2014-12-08 00:00:00,2521,1717865.46
2014-12-09 00:00:00,2155,1494513.8999999994
2014-12-10 00:00:00,3039,2184798.9099999997
2014-12-11 00:00:00,4041,3044267.760000001
2014-12-12 00:00:00,6517,3946515.419999993
2014-12-13 00:00:00,2647,2601975.5300000003
2014-12-14 00:00:00,213,142048.78
2014-12-15 00:00:00,7687,1095521.5999999945
2014-12-16 00:00:00,5141,501779.7300000001
2014-12-17 00:00:00,1691,239233.36
2014-12-18 00:00:00,5149,247559.6500000001
2014-12-19 00:00:00,10915,595443.3499999988
2014-12-20 00:00:00,1755,107736.50000000023
2014-12-21 00:00:00,257,34434.1
2014-12-22 00:00:00,1269,343603.88
2014-12-23 00:00:00,872,147475.84999999998
2014-12-24 00:00:00,1160,231248.75
2014-12-25 00:00:00,1798,179050.18
2014-12-26 00:00:00,5062,225018.5099999992
2014-12-27 00:00:00,159,63956.81
2014-12-28 00:00:00,291,29353.96
2014-12-29 00:00:00,1390,158751.7
2014-12-30 00:00:00,2047,420666.08999999973
2014-12-31 00:00:00,15085,2560975.4599999874
2015-01-01 00:00:00,532,166591.32999999996
2015-01-02 00:00:00,8532,281801.50000000047
2015-01-03 00:00:00,242,65774.29
2015-01-04 00:00:00,72,10738.309999999998
2015-01-05 00:00:00,3462,276311.1099999998
2015-01-06 00:00:00,3468,282642.58000000013
2015-01-07 00:00:00,1194,169126.2199999999
2015-01-08 00:00:00,1095,235535.14
2015-01-09 00:00:00,5945,423298.04999999615
2015-01-10 00:00:00,705,48723.28
2015-01-11 00:00:00,371,113213.42
2015-01-12 00:00:00,814,195187.01999999987
2015-01-13 00:00:00,4314,337659.5200000002
2015-01-14 00:00:00,1743,228743.5
2015-01-15 00:00:00,9272,669418.81
2015-01-16 00:00:00,9154,379688.76999999996
2015-01-17 00:00:00,297,19070.82
2015-01-18 00:00:00,160,24292.83
2015-01-19 00:00:00,1093,49344.87999999978
2015-01-20 00:00:00,3694,269733.3099999975
2015-01-21 00:00:00,5221,328469.96
2015-01-22 00:00:00,865,195686.72999999998
2015-01-23 00:00:00,5743,338589.7799999988
2015-01-24 00:00:00,502,20931.43
2015-01-25 00:00:00,1935,199193.2
2015-01-26 00:00:00,1242,281517.57999999996
2015-01-27 00:00:00,792,208713.29
2015-01-28 00:00:00,688,159459.75
2015-01-29 00:00:00,5383,563256.720000001
2015-01-30 00:00:00,13018,643652.4400000005
2015-01-31 00:00:00,1195,100138.46999999981
2015-02-01 00:00:00,515,113999.61999999998
2015-02-02 00:00:00,1162,461600.2400000001
2015-02-03 00:00:00,720,154128.05000000002
2015-02-04 00:00:00,706,447627.40000000014
2015-02-05 00:00:00,2800,919380.1200000002
2015-02-06 00:00:00,7226,446683.6600000009
2015-02-07 00:00:00,721,111760.70999999999
2015-02-08 00:00:00,86,61304.729999999996
2015-02-09 00:00:00,1260,297053.01000000007
2015-02-10 00:00:00,2422,511521.7700000001
2015-02-11 00:00:00,1545,390319.2400000001
2015-02-12 00:00:00,5583,348636.6499999999
2015-02-13 00:00:00,12502,619773.6899999998
2015-02-14 00:00:00,339,63843.2
2015-02-15 00:00:00,1487,137715.21999999968
2015-02-16 00:00:00,432,169053.19000000003
2015-02-17 00:00:00,1078,373048.52999999997
2015-02-18 00:00:00,938,416230.5899999999
2015-02-19 00:00:00,792,244829.96000000002
2015-02-20 00:00:00,9945,633753.979999998
2015-02-21 00:00:00,1177,82585.75
2015-02-22 00:00:00,268,91733.21
2015-02-23 00:00:00,1536,201505.37000000002
2015-02-24 00:00:00,2111,403350.67999999993
2015-02-25 00:00:00,2671,429301.7000000001
2015-02-26 00:00:00,5562,430218.9999999998
2015-02-27 00:00:00,14450,646948.779999999
2015-02-28 00:00:00,1116,109477.15999999995
2015-03-01 00:00:00,461,77517.76999999997
2015-03-02 00:00:00,1319,328686.9100000001
2015-03-03 00:00:00,1358,448111.14
2015-03-04 00:00:00,841,248799.44
2015-03-05 00:00:00,2713,296264.62999999925
2015-03-06 00:00:00,6745,380122.7999999975
2015-03-07 00:00:00,649,36783.149999999994
2015-03-08 00:00:00,102,7292.53
2015-03-09 00:00:00,954,201596.50999999998
2015-03-10 00:00:00,1297,274680.15
2015-03-11 00:00:00,1714,691725.8800000002
2015-03-12 00:00:00,5082,254955.36999999997
2015-03-13 00:00:00,12179,857771.0600000004
2015-03-14 00:00:00,270,23362.0
2015-03-15 00:00:00,1652,205705.05999999965
2015-03-16 00:00:00,1955,250134.92000000004
2015-03-17 00:00:00,1297,286533.10000000003
2015-03-18 00:00:00,919,176588.99000000005
2015-03-19 00:00:00,785,129404.92000000001
2015-03-20 00:00:00,10393,458777.43000000407
2015-03-21 00:00:00,873,96155.33
2015-03-22 00:00:00,115,34366.53
2015-03-23 00:00:00,1472,275159.0100000004
2015-03-24 00:00:00,779,181982.58999999997
2015-03-25 00:00:00,2861,339812.86
2015-03-26 00:00:00,11761,263963.5199999998
2015-03-27 00:00:00,7872,318636.4599999999
2015-03-28 00:00:00,489,90236.87999999999
2015-03-29 00:00:00,461,28793.000000000004
2015-03-30 00:00:00,1760,324335.34
2015-03-31 00:00:00,7845,555767.9499999993
2015-04-01 00:00:00,2118,262604.57
2015-04-02 00:00:00,1269,224824.26999999996
2015-04-03 00:00:00,5564,242775.7800000002
2015-04-04 00:00:00,539,25202.309999999998
2015-04-05 00:00:00,1649,72520.06000000008
2015-04-06 00:00:00,3310,202783.75999999995
2015-04-07 00:00:00,976,203214.3300000001
2015-04-08 00:00:00,1250,224332.68999999994
2015-04-09 00:00:00,11943,394032.75999999983
2015-04-10 00:00:00,8613,343090.64999999886
2015-04-11 00:00:00,319,32354.6
2015-04-12 00:00:00,234,14065.419999999998
2015-04-13 00:00:00,1214,294808.5300000001
2015-04-14 00:00:00,1021,291217.98
2015-04-15 00:00:00,6364,469308.920000001
2015-04-16 00:00:00,5076,280715.14000000013
2015-04-17 00:00:00,6279,372021.99000000197
2015-04-18 00:00:00,618,38807.840000000004
2015-04-19 00:00:00,120,20380.99
2015-04-20 00:00:00,3936,463606.480000003
2015-04-21 00:00:00,4130,213612.62999999992
2015-04-22 00:00:00,931,243193.11000000002
2015-04-23 00:00:00,13753,395598.8100000009
2015-04-24 00:00:00,6283,401537.17999999976
2015-04-25 00:00:00,2747,354820.1400000001
2015-04-26 00:00:00,1108,39024.66
2015-04-27 00:00:00,1118,177036.82000000007
2015-04-28 00:00:00,1640,274168.4199999998
2015-04-29 00:00:00,1238,264848.8200000001
2015-04-30 00:00:00,7402,593860.2200000022
2015-05-01 00:00:00,6497,423046.18000000215
2015-05-02 00:00:00,505,23939.12
2015-05-03 00:00:00,131,14845.039999999999
2015-05-04 00:00:00,1713,273628.44
2015-05-05 00:00:00,2719,366927.7600000004
2015-05-06 00:00:00,2766,210055.19999999992
2015-05-07 00:00:00,9055,255321.59999999992
2015-05-08 00:00:00,7912,258188.16000000018
2015-05-09 00:00:00,321,18436.47
2015-05-10 00:00:00,173,17113.57
2015-05-11 00:00:00,1171,298121.36000000004
2015-05-12 00:00:00,2126,389662.45999999985
2015-05-13 00:00:00,1720,342542.8500000001
2015-05-14 00:00:00,1473,117645.33999999997
2015-05-15 00:00:00,11391,666786.6600000014
2015-05-16 00:00:00,665,29249.36
2015-05-17 00:00:00,163,23193.379999999997
2015-05-18 00:00:00,916,256394.11
2015-05-19 00:00:00,701,208041.23999999996
2015-05-20 00:00:00,3331,266409.60999999783
2015-05-21 00:00:00,11276,557487.2500000001
2015-05-22 00:00:00,7586,601889.919999999
2015-05-23 00:00:00,332,33600.04000000001
2015-05-24 00:00:00,137,22347.579999999998
2015-05-25 00:00:00,1295,145250.39999999997
2015-05-26 00:00:00,2428,391529.1399999999
2015-05-27 00:00:00,748,174764.02000000008
2015-05-28 00:00:00,1188,333265.41000000003
2015-05-29 00:00:00,12204,897282.0300000011
2015-05-30 00:00:00,479,21796.390000000003
2015-05-31 00:00:00,905,90521.98999999979
2015-06-01 00:00:00,2578,735000.51
2015-06-02 00:00:00,1599,386448.11
2015-06-03 00:00:00,853,381194.0500000001
2015-06-04 00:00:00,10166,311617.5899999998
2015-06-05 00:00:00,11421,523803.4099999989
2015-06-06 00:00:00,252,21497.22
2015-06-07 00:00:00,120,7673.050000000001
2015-06-08 00:00:00,774,289920.91000000003
2015-06-09 00:00:00,874,414039.2799999999
2015-06-10 00:00:00,1134,184638.12
2015-06-11 00:00:00,937,316420.6400000001
2015-06-12 00:00:00,5956,344473.1899999996
2015-06-13 00:00:00,889,59742.91
2015-06-14 00:00:00,265,67801.43000000001
2015-06-15 00:00:00,5868,689871.9099999976
2015-06-16 00:00:00,2723,357509.0199999997
2015-06-17 00:00:00,705,508469.4699999999
2015-06-18 00:00:00,8985,450457.65999999974
2015-06-19 00:00:00,10982,517830.3700000029
2015-06-20 00:00:00,2112,144739.40000000026
2015-06-21 00:00:00,239,26589.77
2015-06-22 00:00:00,1276,936950.1000000003
2015-06-23 00:00:00,1561,1108425.6700000009
2015-06-24 00:00:00,1730,1906483.9400000009
2015-06-25 00:00:00,3124,2286816.370000002
2015-06-26 00:00:00,8246,2472290.489999927
2015-06-27 00:00:00,706,178316.16
2015-06-28 00:00:00,671,144640.47
2015-06-29 00:00:00,3453,5422252.260000007
2015-06-30 00:00:00,15921,7744498.689999998
2015-07-01 00:00:00,2019,807958.9700000002
2015-07-02 00:00:00,11844,444476.4000000002
2015-07-03 00:00:00,4142,270522.94999999995
2015-07-04 00:00:00,283,83941.17
2015-07-05 00:00:00,1896,95930.91000000013
2015-07-06 00:00:00,4007,447229.62999999983
2015-07-07 00:00:00,927,461364.4
2015-07-08 00:00:00,1345,396593.3399999999
2015-07-09 00:00:00,1356,338107.10000000003
2015-07-10 00:00:00,7325,650075.6799999998
2015-07-11 00:00:00,301,24278.37
2015-07-12 00:00:00,163,32522.190000000002
2015-07-13 00:00:00,3836,394845.48000000004
2015-07-14 00:00:00,1626,251416.83999999985
2015-07-15 00:00:00,5729,399436.9599999998
2015-07-16 00:00:00,11485,471474.4100000003
2015-07-17 00:00:00,6955,412530.6899999994
2015-07-18 00:00:00,902,169132.73999999996
2015-07-19 00:00:00,432,114952.15000000002
2015-07-20 00:00:00,3767,611719.1200000016
2015-07-21 00:00:00,3198,264724.54000000004
2015-07-22 00:00:00,1058,263586.62
2015-07-23 00:00:00,1095,264512.77
2015-07-24 00:00:00,7295,422073.0399999982
2015-07-25 00:00:00,1697,235519.96
2015-07-26 00:00:00,651,44262.569999999985
2015-07-27 00:00:00,1320,346244.97999999986
2015-07-28 00:00:00,1033,205137.25999999995
2015-07-29 00:00:00,1437,751281.3100000015
2015-07-30 00:00:00,7970,307183.39
2015-07-31 00:00:00,14065,932792.5699999986
2015-08-01 00:00:00,1420,169627.47999999972
2015-08-02 00:00:00,1164,52281.840000000004
2015-08-03 00:00:00,1891,910427.3000000003
2015-08-04 00:00:00,1319,279091.63999999996
2015-08-05 00:00:00,2740,365102.88999999914
2015-08-06 00:00:00,4440,419182.1599999998
2015-08-07 00:00:00,6335,593839.2000000032
2015-08-08 00:00:00,432,76394.25
2015-08-09 00:00:00,211,28636.68
2015-08-10 00:00:00,2240,502979.2500000001
2015-08-11 00:00:00,1071,404626.43000000005
2015-08-12 00:00:00,987,255736.17999999982
2015-08-13 00:00:00,8783,577489.5600000002
2015-08-14 00:00:00,11592,773599.5399999999
2015-08-15 00:00:00,2205,263091.0099999994
2015-08-16 00:00:00,306,36815.26000000001
2015-08-17 00:00:00,3141,512544.8299999999
2015-08-18 00:00:00,1429,284616.68
2015-08-19 00:00:00,1640,547180.88
2015-08-20 00:00:00,3938,1184345.020000014
2015-08-21 00:00:00,9064,473053.57999999827
2015-08-22 00:00:00,357,124809.87000000001
2015-08-23 00:00:00,228,40845.990000000005
2015-08-24 00:00:00,1522,515538.7899999997
2015-08-25 00:00:00,3352,760721.7599999999
2015-08-26 00:00:00,3041,363434.1299999992
2015-08-27 00:00:00,9773,698561.79
2015-08-28 00:00:00,11224,525570.5599999995
2015-08-29 00:00:00,812,74218.48999999999
2015-08-30 00:00:00,288,51084.240000000005
2015-08-31 00:00:00,8459,823694.8800000006
2015-09-01 00:00:00,2540,1030768.7200000001
2015-09-02 00:00:00,1830,688400.9599999996
2015-09-03 00:00:00,2032,668111.15
2015-09-04 00:00:00,8297,465646.9199999982
2015-09-05 00:00:00,1985,129008.50000000025
2015-09-06 00:00:00,662,27329.389999999996
2015-09-07 00:00:00,280,82862.03
2015-09-08 00:00:00,2494,839021.8200000003
2015-09-09 00:00:00,1535,827897.85
2015-09-10 00:00:00,10402,798113.1699999995
2015-09-11 00:00:00,12939,748657.8300000009
2015-09-12 00:00:00,439,102576.69000000002
2015-09-13 00:00:00,737,84473.29000000001
2015-09-14 00:00:00,1520,724787.13
2015-09-15 00:00:00,6834,1218124.5399999996
2015-09-16 00:00:00,2462,694244.0900000002
2015-09-17 00:00:00,1960,639510.36
2015-09-18 00:00:00,8727,888565.1199999948
2015-09-19 00:00:00,848,107351.84999999999
2015-09-20 00:00:00,2022,181371.36000000022
2015-09-21 00:00:00,4104,862370.9900000002
2015-09-22 00:00:00,2155,1001713.4799999988
2015-09-23 00:00:00,1609,880209.7600000013
2015-09-24 00:00:00,9907,978674.9000000003
2015-09-25 00:00:00,14071,1403948.84
2015-09-26 00:00:00,2077,308142.07
2015-09-27 00:00:00,344,43500.35999999999
2015-09-28 00:00:00,2256,989643.9299999997
2015-09-29 00:00:00,2392,1078759.14
2015-09-30 00:00:00,11454,1256982.73
2015-10-01 00:00:00,5256,833045.5900000002
2015-10-02 00:00:00,5926,1142252.780000004
2015-10-03 00:00:00,718,148756.37
2015-10-04 00:00:00,220,51436.979999999996
2015-10-05 00:00:00,4610,1553027.2000000004
2015-10-06 00:00:00,4368,1074651.8600000003
2015-10-07 00:00:00,1950,3369425.0700000003
2015-10-08 00:00:00,9123,1409303.0000000012
2015-10-09 00:00:00,9426,1960134.9400000086
2015-10-10 00:00:00,1201,239914.1399999998
2015-10-11 00:00:00,327,98018.62
2015-10-12 00:00:00,1008,726883.8900000004
2015-10-13 00:00:00,2414,1329686.7399999998
2015-10-14 00:00:00,2424,1515675.08
2015-10-15 00:00:00,7476,1372028.1700000048
2015-10-16 00:00:00,7793,3194733.2399999304
2015-10-17 00:00:00,486,63527.479999999996
2015-10-18 00:00:00,295,73409.82
2015-10-19 00:00:00,2083,1017821.2100000001
2015-10-20 00:00:00,4808,1100187.829999994
2015-10-21 00:00:00,3633,844366.0000000001
2015-10-22 00:00:00,8738,1345864.289999999
2015-10-23 00:00:00,8443,702148.470000001
2015-10-24 00:00:00,707,140093.63
2015-10-25 00:00:00,1692,548898.1299999988
2015-10-26 00:00:00,3099,818708.2600000013
2015-10-27 00:00:00,2517,695798.2100000003
2015-10-28 00:00:00,1742,990721.7799999989
2015-10-29 00:00:00,2289,787491.4699999995
2015-10-30 00:00:00,12616,1020247.9200000009
2015-10-31 00:00:00,2302,256040.39000000007
2015-11-01 00:00:00,812,171431.61000000004
2015-11-02 00:00:00,2202,921223.6300000008
2015-11-03 00:00:00,2095,890258.6799999998
2015-11-04 00:00:00,2097,808053.9299999996
2015-11-05 00:00:00,10239,1260592.6399999987
2015-11-06 00:00:00,9460,1045486.4800000014
2015-11-07 00:00:00,483,123610.83
2015-11-08 00:00:00,382,68515.22
2015-11-09 00:00:00,1814,935602.6500000004
2015-11-10 00:00:00,3752,1288603.9199999995
2015-11-11 00:00:00,1192,676881.7200000001
2015-11-12 00:00:00,2417,965900.9100000003
2015-11-13 00:00:00,11199,999041.2400000002
2015-11-14 00:00:00,1165,133268.21999999997
2015-11-15 00:00:00,1858,239989.43999999992
2015-11-16 00:00:00,3214,742548.96
2015-11-17 00:00:00,2216,719761.4500000002
2015-11-18 00:00:00,4396,907658.8000000002
2015-11-19 00:00:00,8604,1201935.0200000005
2015-11-20 00:00:00,12448,1192914.5299999916
2015-11-21 00:00:00,661,84767.9
2015-11-22 00:00:00,211,63375.39000000001
2015-11-23 00:00:00,1589,747358.4700000009
2015-11-24 00:00:00,2298,655328.5199999993
2015-11-25 00:00:00,3194,753868.4999999994
2015-11-26 00:00:00,2173,80613.51000000001
2015-11-27 00:00:00,5519,195909.89999999903
2015-11-28 00:00:00,712,54264.070000000014
2015-11-29 00:00:00,234,52019.87999999998
2015-11-30 00:00:00,10961,1175856.7099999995
2015-12-01 00:00:00,4048,878612.75
2015-12-02 00:00:00,3009,874670.9900000003
2015-12-03 00:00:00,4192,659074.2099999997
2015-12-04 00:00:00,9113,836746.6000000006
2015-12-05 00:00:00,2129,212709.2800000002
2015-12-06 00:00:00,250,73764.84
2015-12-07 00:00:00,2864,680011.9800000013
2015-12-08 00:00:00,3342,890753.5699999998
2015-12-09 00:00:00,2710,858132.8300000001
2015-12-10 00:00:00,2509,868212.1600000003
2015-12-11 00:00:00,7281,776226.1399999994
2015-12-12 00:00:00,350,70349.45999999999
2015-12-13 00:00:00,651,103525.73000000001
2015-12-14 00:00:00,2462,1059743.8399999999
2015-12-15 00:00:00,10461,1718324.6000000068
2015-12-16 00:00:00,3417,1086893.9300000002
2015-12-17 00:00:00,8744,807539.4299999998
2015-12-18 00:00:00,8969,1960323.1299999927
2015-12-19 00:00:00,559,382509.61
2015-12-20 00:00:00,2081,225629.9500000002
2015-12-21 00:00:00,3544,1332322.7900000012
2015-12-22 00:00:00,2306,934549.2699999996
2015-12-23 00:00:00,2056,503835.78999999975
2015-12-24 00:00:00,5500,475465.8999999977
2015-12-25 00:00:00,1628,189630.11
2015-12-26 00:00:00,468,112647.87999999999
2015-12-27 00:00:00,164,110216.58000000003
2015-12-28 00:00:00,2254,1118160.0099999993
2015-12-29 00:00:00,2733,596658.7399999994
2015-12-30 00:00:00,3240,1136812.73
2015-12-31 00:00:00,30296,4588610.059999972
2016-01-01 00:00:00,608,158131.7300000001
2016-01-02 00:00:00,326,135758.49999999994
2016-01-03 00:00:00,238,32042.95
2016-01-04 00:00:00,2467,751736.3399999999
2016-01-05 00:00:00,4623,639865.6400000005
2016-01-06 00:00:00,4191,635269.56
2016-01-07 00:00:00,1845,852169.0799999998
2016-01-08 00:00:00,5331,805279.1500000012
2016-01-09 00:00:00,381,81666.85000000002
2016-01-10 00:00:00,1013,250016.50000000006
2016-01-11 00:00:00,1952,676669.5500000004
2016-01-12 00:00:00,1523,691409.4000000001
2016-01-13 00:00:00,5311,928297.3899999998
2016-01-14 00:00:00,14980,910967.1600000026
2016-01-15 00:00:00,12567,1092652.0799999996
2016-01-16 00:00:00,913,257539.88999999998
2016-01-17 00:00:00,432,78946.89000000001
2016-01-18 00:00:00,1667,604614.26
2016-01-19 00:00:00,5859,879537.1300000015
2016-01-20 00:00:00,7250,1247793.5799999982
2016-01-21 00:00:00,3327,1163997.0200000003
2016-01-22 00:00:00,5986,1264037.1100000017
2016-01-23 00:00:00,541,142464.97999999998
2016-01-24 00:00:00,482,179997.23
2016-01-25 00:00:00,3758,1234502.2300000002
2016-01-26 00:00:00,3964,1105240.7599999993
2016-01-27 00:00:00,2151,1622558.33
2016-01-28 00:00:00,11298,1510119.8999999983
2016-01-29 00:00:00,12871,1614339.4400000002
2016-01-30 00:00:00,1104,252309.88999999998
2016-01-31 00:00:00,2202,215575.21999999988
2016-02-01 00:00:00,3234,1244218.51
2016-02-02 00:00:00,2868,1381868.6100000003
2016-02-03 00:00:00,2386,1533063.710000001
2016-02-04 00:00:00,2665,1225043.8
2016-02-05 00:00:00,8609,1410165.3400000094
2016-02-06 00:00:00,1180,283976.07
2016-02-07 00:00:00,296,94105.92000000001
2016-02-08 00:00:00,1954,1786846.8999999997
2016-02-09 00:00:00,2045,1342533.1900000004
2016-02-10 00:00:00,1932,1299124.8900000001
2016-02-11 00:00:00,10179,1270985.1700000032
2016-02-12 00:00:00,12181,1736126.3000000003
2016-02-13 00:00:00,970,205684.08999999994
2016-02-14 00:00:00,246,92540.15000000002
2016-02-15 00:00:00,3218,747221.9000000006
2016-02-16 00:00:00,4933,1735355.3399999982
2016-02-17 00:00:00,3526,1358095.3699999999
2016-02-18 00:00:00,2166,1557379.22
2016-02-19 00:00:00,9662,2268517.990000009
2016-02-20 00:00:00,1217,824018.3000000002
2016-02-21 00:00:00,1194,123719.31999999999
2016-02-22 00:00:00,2106,1205952.78
2016-02-23 00:00:00,1406,1056627.29
2016-02-24 00:00:00,1578,695554.5699999998
2016-02-25 00:00:00,12096,1406952.9999999995
2016-02-26 00:00:00,10049,1090839.1500000015
2016-02-27 00:00:00,620,179806.21999999997
2016-02-28 00:00:00,307,124498.37
2016-02-29 00:00:00,8269,1175482.410000001
2016-03-01 00:00:00,3134,838593.7999999996
2016-03-02 00:00:00,2080,541470.4799999999
2016-03-03 00:00:00,1423,666535.02
2016-03-04 00:00:00,7345,821054.6100000012
2016-03-05 00:00:00,1930,110874.02000000032
2016-03-06 00:00:00,192,35427.159999999996
2016-03-07 00:00:00,1468,486077.4200000002
2016-03-08 00:00:00,1278,898075.9000000003
2016-03-09 00:00:00,1191,485253.48
2016-03-10 00:00:00,10623,1020222.7299999988
2016-03-11 00:00:00,10666,670621.2299999988
2016-03-12 00:00:00,1719,123452.96999999999
2016-03-13 00:00:00,622,42646.73000000001
2016-03-14 00:00:00,2174,364436.56000000006
2016-03-15 00:00:00,7261,745550.1400000013
2016-03-16 00:00:00,2087,334208.7800000002
2016-03-17 00:00:00,1091,392155.77
2016-03-18 00:00:00,7371,467898.27999999846
2016-03-19 00:00:00,577,163360.01
2016-03-20 00:00:00,258,71004.87
2016-03-21 00:00:00,2913,686877.6999999995
2016-03-22 00:00:00,1882,713769.0600000004
2016-03-23 00:00:00,1425,369769.39999999997
2016-03-24 00:00:00,9646,1124370.729999999
2016-03-25 00:00:00,9695,532416.3200000016
2016-03-26 00:00:00,914,183862.31
2016-03-27 00:00:00,148,53045.47
2016-03-28 00:00:00,2331,539015.359999999
2016-03-29 00:00:00,2673,488458.51000000146
2016-03-30 00:00:00,1753,563297.9099999998
2016-03-31 00:00:00,9244,1147657.4400000009
2016-04-01 00:00:00,7110,806692.540000003
2016-04-02 00:00:00,436,64290.87999999999
2016-04-03 00:00:00,263,106108.56
2016-04-04 00:00:00,2280,685681.41
2016-04-05 00:00:00,3628,1150493.5200000003
2016-04-06 00:00:00,2729,631564.8199999998
2016-04-07 00:00:00,10987,868924.6399999975
2016-04-08 00:00:00,9322,691642.5200000004
2016-04-09 00:00:00,791,94988.75999999998
2016-04-10 00:00:00,608,121685.15999999999
2016-04-11 00:00:00,1838,569587.7700000001
2016-04-12 00:00:00,2465,550703.94
2016-04-13 00:00:00,1716,543192.3099999998
2016-04-14 00:00:00,2592,677591.5499999998
2016-04-15 00:00:00,12321,883939.7000000048
2016-04-16 00:00:00,634,110153.40999999999
2016-04-17 00:00:00,356,202228.01
2016-04-18 00:00:00,1534,479597.29000000015
2016-04-19 00:00:00,1610,598183.3600000001
2016-04-20 00:00:00,6433,728717.2299999989
2016-04-21 00:00:00,12374,822830.8500000002
2016-04-22 00:00:00,8107,1598709.9100000006
2016-04-23 00:00:00,531,78290.66999999997
2016-04-24 00:00:00,400,82876.98999999999
2016-04-25 00:00:00,3125,1359474.7
2016-04-26 00:00:00,3371,756921.3899999997
2016-04-27 00:00:00,1206,610859.1100000005
2016-04-28 00:00:00,2015,753481.5700000015
2016-04-29 00:00:00,13260,1292311.5300000028
2016-04-30 00:00:00,2207,317052.65
2016-05-01 00:00:00,990,425578.9199999998
2016-05-02 00:00:00,2096,688437.98
2016-05-03 00:00:00,2267,1181331.759999999
2016-05-04 00:00:00,1177,585939.1399999999
2016-05-05 00:00:00,10910,1026946.0899999996
2016-05-06 00:00:00,11283,643957.7299999977
2016-05-07 00:00:00,627,208064.13999999998
2016-05-08 00:00:00,172,54457.06
2016-05-09 00:00:00,1611,685977.61
2016-05-10 00:00:00,2645,863428.2400000002
2016-05-11 00:00:00,1310,881695.4600000001
2016-05-12 00:00:00,2207,720067.9600000002
2016-05-13 00:00:00,12071,1239738.2600000016
2016-05-14 00:00:00,1980,322018.0099999997
2016-05-15 00:00:00,2108,302735.4600000002
2016-05-16 00:00:00,2846,872457.8299999986
2016-05-17 00:00:00,1767,700766.5999999988
2016-05-18 00:00:00,1436,661295.7099999998
2016-05-19 00:00:00,7751,393780.9299999998
2016-05-20 00:00:00,10988,907504.8499999985
2016-05-21 00:00:00,520,136293.36
2016-05-22 00:00:00,242,80030.20000000001
2016-05-23 00:00:00,1365,570255.8000000003
2016-05-24 00:00:00,2487,516564.5699999995
2016-05-25 00:00:00,1825,571035.6599999999
2016-05-26 00:00:00,2556,515881.8600000001
2016-05-27 00:00:00,7285,562185.1900000004
2016-05-28 00:00:00,379,29672.14
2016-05-29 00:00:00,96,17348.670000000002
2016-05-30 00:00:00,156,21112.050000000003
2016-05-31 00:00:00,9660,1086046.1400000025
2016-06-01 00:00:00,3258,957344.2899999955
2016-06-02 00:00:00,5905,742195.9699999937
2016-06-03 00:00:00,11547,739525.899999998
2016-06-04 00:00:00,870,36755.49999999999
2016-06-05 00:00:00,861,64580.58999999994
2016-06-06 00:00:00,3281,711338.5600000004
2016-06-07 00:00:00,1826,622969.6699999998
2016-06-08 00:00:00,1207,466110.12999999995
2016-06-09 00:00:00,1002,515755.6299999999
2016-06-10 00:00:00,9920,1045065.2600000004
2016-06-11 00:00:00,689,118095.58000000002
2016-06-12 00:00:00,525,36895.71000000004
2016-06-13 00:00:00,1789,673530.0199999994
2016-06-14 00:00:00,1234,650150.6799999998
2016-06-15 00:00:00,7944,893903.3099999999
2016-06-16 00:00:00,7774,890027.4800000004
2016-06-17 00:00:00,10052,954529.1899999984
2016-06-18 00:00:00,535,156923.61000000002
2016-06-19 00:00:00,141,33696.03
2016-06-20 00:00:00,3735,1188611.4000000004
2016-06-21 00:00:00,3590,1284112.9599999997
2016-06-22 00:00:00,1578,928314.6900000006
2016-06-23 00:00:00,1586,701671.6999999998
2016-06-24 00:00:00,6628,846504.3700000054
2016-06-25 00:00:00,1222,173304.74000000008
2016-06-26 00:00:00,2168,82125.70999999999
2016-06-27 00:00:00,2125,1036412.9499999998
2016-06-28 00:00:00,1803,1423407.2799999954
2016-06-29 00:00:00,1876,1490590.45
2016-06-30 00:00:00,17412,2955987.1699999925
2016-07-01 00:00:00,12238,961951.2000000011
2016-07-02 00:00:00,311,44912.729999999996
2016-07-03 00:00:00,153,14748.38
2016-07-04 00:00:00,210,47648.86
2016-07-05 00:00:00,5112,532526.1299999992
2016-07-06 00:00:00,2388,375652.3300000001
2016-07-07 00:00:00,2162,412942.75000000006
2016-07-08 00:00:00,6748,625371.9100000014
2016-07-09 00:00:00,461,51292.69
2016-07-10 00:00:00,391,39596.45999999998
2016-07-11 00:00:00,1658,505331.7400000001
2016-07-12 00:00:00,3607,501363.3700000001
2016-07-13 00:00:00,1300,513799.8600000001
2016-07-14 00:00:00,6518,826010.4600000012
2016-07-15 00:00:00,16075,1171314.4700000046
2016-07-16 00:00:00,761,111598.60999999997
2016-07-17 00:00:00,276,36367.31
2016-07-18 00:00:00,1653,649276.0500000005
2016-07-19 00:00:00,1671,335602.5400000001
2016-07-20 00:00:00,4446,446351.4799999985
2016-07-21 00:00:00,4025,477406.3200000001
2016-07-22 00:00:00,7335,633036.3700000005
2016-07-23 00:00:00,263,76555.85999999999
2016-07-24 00:00:00,208,41535.0
2016-07-25 00:00:00,1639,593318.43
2016-07-26 00:00:00,1195,287481.91000000015
2016-07-27 00:00:00,1334,570760.19
